title;num_pages;isbn;year_edition
EL LEGADO DEL DROW: EL LEGADO / NOCHE SIN ESTRELLAS / CERCO DE OS CURIDAD / LUZ EN LAS TINIEBLAS;1104;9788448037888;2004
FRANKENSTEIN;223;9788493603069;2007
EL RIO DE LOS MUERTOS (TRILOGIA LA GUERRA DE LOS ESPIRITUS 2);432;9788448032203;2003
MONA LISA ACELERADA;344;9788445073889;1901
EL ULTIMO LUGAR DE LA TIERRA: LA CARRERA DE SCOTT Y AMUNDSEN HACI A EL POLO SUR;800;9788483074657;2002
LAS ESTRELLAS MI DESTINO;240;9788493066321;1999
MI MEJOR AMIGO ES INVISIBLE (PESADILLAS);128;9788440690289;1999
PRESENCIA DE ESPAÑA;152;9788475061313;1984
RELATOS VIAJEROS;110;9788412399288;2021
LA LLAMADA MORTAL;126;9789870006398;2007
LA PERLA DEL FIN DE LOS TIEMPOS;304;9778496013071;2003
LA TABLA MAYA.DAVID MONNET;165;9788490111970;2012
MAGNET;480;9788409175093;2020
THE ENTITY;0;9781939140920;0
QUERIDOS MALLORQUINES CLAVES DE TRATO PERSONAL EN LA ISLA DE MALLORCA;117;9788476512227;2018
SUMERKI: CREPUSCULO;336;9788448044657;2011
NECRONOMICON: EL LIBRO MALDITO DE ALHARED;296;9788441421110;2008
GRIMORIO VAMPIRICO;95;9788495973504;2008
TODOS LOS CUENTOS (VOL. 1);488;9788481094930;2004
DIARIO DE VIAJE A ESPAÑA, 1799-1800;264;9788437616711;1998
VUELTA AL MUNDO EN 80 DIAS (MI PRIMER VIAJE);280;9788420640549;2002
CRONICAS NECROMANTICAS: EL ORIGEN DEL MAL;448;9788448040079;2003
EL RESPLANDOR;651;9788484504672;2000
SENDAS DE TINIEBLAS;1376;9788448037659;2005
BARCELONA GOTICA;152;9788415449553;2012
EL GUERRERO DE GOR;320;9788498005011;2009
PREMIO UPC 2005;384;9788466626828;2006
GUERRA DE LAS GALAXIAS, LA;224;9788427018655;1994
LA HISTORIA DE TU VIDA (PREMIO LOCUS 2003);256;9788496173088;2004
LA FISICA DE LA MONARQUIA: CIENCIA Y POLITICA EN EL PENSAMIENTO C OLONIAL DE ALEJANDRO DE MALASPINA (1754-1810);420;9788489796294;1998
EL CAMINO DE SANTIAGO: ARTE Y MISTERIO;176;9788476282663;1998
EL DESTINO DEL HUERFANO;320;9788498003826;2008
ANTISOLAR (EDICION SILVER);288;9788416035960;2018
LA ODISEA DE TASHIKO. VIAJE AL CENTRO DEL UNIVERSO;570;9788494854514;2018
CRONICAS DEL DESTINO 16: EL DESPERTAR;642;9788494845604;2018
CAMAS Y FAMAS: LAS MAS RARAS Y GENUINAS HISTORIAS DE AMOR;392;9788403518599;2018
LEYENDAS DE ONHYRIA 2: LAGRIMAS DE SAUCE;682;9788494781865;2018
EL LAMENTO DE LAS ALMAS: REBELDES I;170;9788494822124;2018
LA MANO IZQUIERDA DE LA OSCURIDAD;312;9788445005323;2018
"HISTORIA DE LA TIERRA MEDIA: EL CAMINO PERDIDO (HISTORIA DE LA TI ERRA MEDIA; T. 5)";528;9788445071755;2002
EL ITALIANO O EL CONFESIONARIO DE LOS PENITENTES NEGROS;416;9788477022893;2005
BIO-BIBLIOGRAFIA DE VIAJEROS EN ESPAÑA Y PORTUGAL (SIGLO XIX);632;9788478951017;1998
ALIENIGENAS ¿MITO O REALIDAD?;48;9780746036594;1999
CRYPTUM;272;9788448003449;2012
PARE, MUNTANYA, REGAL VIVENCIES DE L HIMALAIA;128;9788489890183;1998
CINC ANYS A LA SELVA DE LA GUAIANA;328;9788486491680;1992
LA TIERRA DE LAS PUERTAS VOL. 1;164;9788494865657;2018
"LA FORMACION DE LA TIERRA MEDIA (HISTORIA DE LA TIERRA MEDIA; T. 4)";440;9788445071748;2002
ROVERANDOM;118;9788445072974;2002
LUCIFER, GUERRERO MISTICO;518;9788413040523;2018
CUENTAKILOMETROS (PREMIO HOTUSA 2017);160;9788490568774;2017
TERSIA;492;9788494889219;2018
SEÑORES DRAGONES (LOS ARDELEAN);440;9788494883583;2018
LA SOLEDAD DE FERMI;252;9788494889257;2018
MOVIDOS POR LA LUZ;228;9788417415341;2018
EN JAQUE (SAGA LAS CRONICAS DEL BIEN Y DEL MAL 2);346;9788494881428;2018
SANGRE DE HOMBRES Y DIOSES I: FESTIN DE ALMAS;442;9788494920202;2018
PROYECTO: DATA P;452;9788494838477;2018
MURALLA;344;9788494920240;2018
EL REGRESO (PROTECTORES DE LA TIERRA I);223;9788417393366;2018
LA VOLUNTAD DE LARIENEL;364;9788494694707;2018
EL LIBRO DE LOS CARNETS;522;9788494744495;2017
EL CHIVO ESCANDALOSO. DESPERTAR;243;9788494772597;2017
EL FABRICANTE DEL TIEMPO;146;9788417170813;2017
EL BOSQUE DE LAS ALMAS PERDIDAS;146;9788494635328;2016
(I.B.D.) 12 ARCAS;252;9788491127420;2016
INCRUSTADOS Y OTROS DELIRIOS RACIONALISTAS: WATSONIANAS / 1;652;9788416035588;2016
PACK SAGA ASSASSIN S CREED (INCLUYE LOS 7 PRIMEROS TITULOS DE LA SAGA);2852;9788490604953;2016
LAGRIMAS RETINAS;210;9788494627743;2016
MONTEVIDEO ALTAIR MAGAZINE 03;160;9788494609817;2016
LA RUEDA CELESTE;224;9788445004258;2017
LEONIDAS Y EL SECRETO DE LA GUARDIANA;202;9788494323577;2016
EL AVISO DE LOS CUERVOS;288;9788416700516;2017
CROMA;304;9788494635397;2016
EL COLECCIONISTA DE FURIA;554;9788494635366;2016
CRONICAS DE ILIA. LOS OJOS DE LOS DIOSES;334;9788494649738;2017
LA NOCHE DEL CAZADOR;368;9788445004302;2017
HACIA RUTAS SALVAJES (EDICION ESPECIAL 20º ANIVERSARIO);304;9788466660570;2016
LAS BOCAS DE LA MONTAÑA. EL SEÑOR DEL VIENTO;188;9788494635380;2016
SOCIOS;94;9788494756955;2017
ADVENIMIENTO A RADIANTIS: EL BARDO;430;9788494772504;2017
LAS CRONICAS DE ENTHOR: LA GUERRA POR AEGIR;662;9788494756979;2017
CUNAM: LA FABRICA DE DIOS;238;9788494756931;2017
LES VOYAGES DE JUPITER: QUATRE ANS A TRAVERS LE MONDE;640;9788494388644;2017
EL PICO DE LAS BRUJAS;144;9788494756993;2017
IRINE;144;9788494772542;2017
BENDITA RUTINA: HISTORIAS DEL DIA A DIA;160;9788417057046;2017
EL BOSQUE DE EUXIDO;452;9788494690402;2017
MASS EFFECT: ANDROMEDA;480;9788445004586;2017
WYLDING HALL;192;9788416750191;2017
PROMISE 593 ¿ERES TU A QUIEN BUSCO?;166;9788494681639;2017
LA MEJOR VENGANZA (NOVELA DEL MUNDO DE LA PRIMERA LEY);824;9788420683324;2010
LA DAMA NUMERO TRECE;424;9788466662468;2017
LA MIRADA DE LOS MUERTOS;164;9788494756900;2017
COMO ADELGAZAR FOLLANDO (EDICION ILUSTRADA);192;9788403518322;2017
KIT LA FUERZA PARA CUÑAOS (LIBRO + BOLSA DE TELA);224;9788445004869;2017
EL IMPERIO AIVANEK;418;9788494725036;2017
LA ESTRELLA DE ANUIR;142;9788491752530;2017
(PE) SURNORMAL PROFUNDO;400;9788403517837;2017
ESCOMBROS Y ANTOCHAS;94;9788494723339;2017
LA ORFIADA;608;9788401018954;2017
¿SUEÑAN LOS ANDROIDES CON OVEJAS ELECTRICAS? (ED. LIMITADA);296;9788445004807;2017
EL ENFRENTAMIENTO DEL TIEMPO. ODIN;308;9788494786853;2017
SOLO EL ACERO (TIERRA DE HEROES 1);416;9788498891133;2017
¿SALTAMOS?;350;9788494736179;2017
VAMPIROS, HOMBRES-LOBO, Y ALGUN QUE OTRO ZOMBI;120;9788491601654;2017
POSHUMANAS: ANTOLOGIA DE ESCRITORAS DE CIENCIA FICCION;256;9788483446249;2018
EL ORIGEN (SERIE UNA VALKIRIA PERDIDA EN EL MIDGARD PARTE 1);321;9788417160876;2018
EL SILMARILLION (ED. ESPECIAL 40 ANIVERSARIO);432;9788445004791;2017
DISTOPICAS: ANTOLOGIA DE ESCRITORAS ESPAÑOLAS DE CIENCIA FICCION;272;9788483446256;2018
VIDA DE TERAN;494;9788494811180;2018
LAS TRES MARCAS;406;9788494827334;2018
LOS OTROS ANIMALES;186;9788494827372;2018
TIEMPO DE SANGRE;136;9788494811166;2018
PROYECTO VERDAD III: REDENCION;288;9788494838811;2018
ELS DESPOSSEITS;432;9788416689613;2018
REQUIEM MISSAE (GURGES TEMPLUM VOL. 1);294;9788417170790;2018
DE CADIZ Y SU COMERCIO TOMO XIII DEL VIAJE DE ESPAÑA, FRANCIA E I TALIA;312;9788477864387;2014
CUENTOS INCONCLUSOS DE NUMENOR Y LA TIERRA MEDIA;584;9788445072912;2002
EL FIN DE LA TERCERA EDAD: LA HISTORIA DEL SEÑOR DE LOS ANILLOS 4 HISTORIA DE LA TIERRA MEDIA;192;9788445072455;2002
"LAS BALADAS DE BELERIAND (HISTORIA DE LA TIERRA MEDIA; T. 3)";448;9788445071731;2002
TEJEDORAS DE ALMAS: EL CONCILIO DE LOS UNGIDOS;284;9788416848997;2017
EL MUNDO-SOMBRA: LA DESTERRADA DE LA TIERRA II;262;9788494776700;2017
EL MONTE DE MENTA;190;9788494760327;2017
LA MASCOTA HUMANA;284;9788494764219;2018
EL FINAL DEL FUTURO: EL PODER DE LAS PALABRAS;530;9788494811128;2018
EL PRESIDENTE DEL MUNDO;278;9788494811159;2018
LA DAMA DE ACORAN;148;9788494806902;2018
LAS PALABRAS DEL METAL;142;9788494806933;2018
CUENTOS DE KARIMA;229;9788494800160;2018
DOREL EL TRISTE Y EL VISITANTE DE LA TUMBA;428;9788494806919;2018
MASS EFFECT ANDROMEDA. INICIACION;320;9788445005101;2018
NOCTURNO: LA HUIDA;352;9788494800184;2018
JUEGO DE MASCARAS;337;9788494873133;2018
MARCOS JIMENEZ DE LA ESPADA (1831-1898) TRAS LA SENDA DE UN EXPLO RADOR;424;9788400078898;2000
LOS TRES VIAJES ALREDEDOR DEL MUNDO: DIARIOS DE 1768 A 1780 (4ª E D.);418;9788476518625;2000
DICCIONARI DE LES XIMPLERIES: BAJANADES, BADAQUERIES I TRAPELLERI ES;160;9788475844558;2001
ROMA, PASEOS POR LA ETERNIDAD;336;9788445502143;2013
PAGODES I GRATACELS UN VIATGE AL JAPO;1;9788466400442;2001
"HISTORIA DE LA TIERRA MEDIA: EL ANILLO DE MORGOTH (HISTORIA DE LA TIERRA MEDIA; T. 7)";536;9788445072905;2002
"LOS VIAJES DE RUBEN DARIO A MALLORCA; LA ISLA DE ORO: EL ORO DE M ALLORCA";283;9788476519776;2001
LA MAQUINARIA DE DIOS;250;9788484214212;2001
SOY UN MONSTRUO;360;9788494999710;2019
MUNDO DE GORELL. EL BOSQUE SECRETO;198;9788494999703;2019
EL OJO DE BERRINCHALS: LLUVIA DE SANGRE;428;9788494961441;2018
LA SOMBRA INVISIBLE;314;9788494944413;2018
LA TIENDA DE LOS OBJETOS PERDIDOS;162;9788494937743;2018
LOS MANDAMIENTOS DE LA LEY DEL HOMBRE;114;9788417569082;2018
TENER SENTIDO NUNCA TIENE SENTIDO;226;9788417659042;2019
MEMORY RESET;328;9788494968013;2018
LA CANCION DEL BOSQUE MAGICO;382;9788417366353;2019
ANTOLOGIA DE RELATOS DE TERROR;320;9788417430450;2019
SHOOTER: UN PROYECTO DOCUMENTAL SOBRE EL EVENTO;160;9788494702167;2019
EL BOSQUE DE EUXIDO;405;9788412007473;2019
CRONICAS DE LA SEÑORA DE LUNAMORE;510;9788412016062;2019
EL ARCA ESPACIAL;182;9788855084369;2019
DESTELLOS DE OSCURIDAD;366;9788855082969;2019
APOCALIPSIS HUMANO;244;9788494991110;2019
SERES MALDITOS: EL ORIGEN (LIBRO 1);476;9788412046496;2019
LA LUZ DE MIS OJOS;204;9788417698966;2019
PURPURA;299;9788412099898;2020
NUEVA PANGEA;242;9788412196429;2020
"ESTUCHE H.P. LOVECRAFT (LAS MONTAÑAS DE LA LOCURA Y OTROS RELATOS ; EL HORROR DE DUNWICH Y OTROS RELATOS; LOS MITOS DE CTHULHU)";976;9788418008276;2019
LAS BRUJAS DE SIERLA;126;9788418426001;2020
LOS HILOS DEL CORAZON;296;9788412205114;2020
LA LEGION DE LAS TORMENTAS;460;9788417955144;2020
A QUE HUELEN TUS DIAS;196;9788418001789;2020
EL ULTIMO ANILLO;448;9788496173194;2004
LA SENDA DEL ASESINO;362;9788498000689;1997
LA GRAN CACERIA (SAGA LA RUEDA DEL TIEMPO 3);368;9788448034504;2005
CAMINO A TEAR (SAGA LA RUEDA DEL TIEMPO 5);344;9788448034344;2005
VIAJES DE ENTREGUERRAS;352;9788483076842;2005
LAS LEYENDAS ANOTADAS DE LA DRAGONLANCE;1440;9788448034337;1900
ARA ES L HORA, SOMIADORS: 28 PROJECTES DIVINS PER ENFONSAR-NOS EN L EXIT;152;9788495616678;2005
EL PAIS DE LAS SOMBRAS LARGAS;224;9788493406066;2005
CHISTES DE AMORES Y DESAMORES;135;9788496194663;2005
LEGENDARIUM;92;9788495317889;2005
EL GEMELO DE LA MONTAÑA: LA ESPADA DE LA VERDAD (VOL. 10);352;9788448032333;2005
SENDEROS DE LIBERTAD: LA LUCHA POR LA DEFENSA DE LA SELVA;504;9788432296468;1901
FRENESI GOTICO (VALDEMAR GOTICA Nº 56);240;9788477024989;2005
LA BATALLA DE FALME (SAGA LA RUEDA DEL TIEMPO 4);392;9788448034511;2005
EL PUEBLO DEL DRAGON (SAGA LA RUEDA DEL TIEMPO 6);384;9788448034351;2005
¿PUEDEN SUCEDER TALES COSAS? (2ª ED.);448;9788477025016;2005
BESTIARIO ESTELAR;52;9788498001716;2005
CONAN EL CIMMERIO 1;320;9788448034313;2005
CONAN EL CIMMERIO 2;272;9788448034320;2005
EN COSTAS EXTRAÑAS (3ª ED.);320;9788496208193;2010
LUNA DE MIEL EN EL INFIERNO Y OTROS CUENTOS DE MARCIANOS (CIENCIA FICCION COMPLETA 2);528;9788496208049;2005
LOS PORTALES DE PIEDRA (SAGA LA RUEDA DEL TIEMPO 7);480;9788448034535;2005
FRANKENSTEIN;328;9788439714392;2006
LA DAMA DEL VELO;336;9788495618955;2006
CONAN EL CIMMERIO 3;224;9788448035396;2006
CONAN EL CIMMERIO 4;264;9788448035402;2006
DICCIONARIO DEL AMANTE DE VENECIA;192;9788449317927;2005
CUENTOS COMPLETOS II;504;9788445075807;2006
NUNCA TE REPITAS, NUNCA...(GAGS PARA EL ESCENARIO Nº 3): CHISTES BREVES BUENOS BUENOS;72;9788489749498;2005
DE GILGAMES A FRANCISCO NIEVA: UN ITINERARIO FANTASTICO;124;9788496115422;2005
LA TORRE BLANCA (SAGA LA RUEDA DEL TIEMPO 9);480;9788448034559;2005
CIELO EN LLAMAS (SAGA LA RUEDA DEL TIEMPO 10);512;9788448034566;2005
LAS AVENTURAS DE TOM BOMBADIL Y OTROS POEMAS DE EL LIBRO ROJO (ED . BILINGUE INGLES-ESPAÑOL);160;9788445071946;2005
EN UNA BMW POR LAS AMERICAS;113;9788496437302;2005
CARTAS DE ESPAÑA;280;9788484722205;2005
DRACULA;480;9788489367029;2006
CAMINANDO POR LAS HURDES;180;9788493474812;2006
JONATHAN STRANGE I EL SR. NORRELL;832;9788497871358;2005
DRACULA;512;9788439713579;2005
EL HOMBRE SIN SOMBRA;112;9788496491014;2007
EDAD OSCURA: GANGREL;240;9788498002287;2006
PAGINAS COLONIALES;160;9788439720119;2006
CONAN DE CIMMERIA (VOL. II) (1934);480;9788448034597;2005
EL SEÑOR DEL CAOS (SAGA LA RUEDA DEL TIEMPO 11);560;9788448034573;2005
EL EXTRAÑO CASO DEL DOCTOR JEKYLL Y MR. HYDE;240;9788477025320;2006
A LA SOMBRA DEL BAOBAB;224;9788483077306;2006
ILION II: LA REBELION (PREMIO HUGO 2004 LOCUS);344;9788466615808;2004
DESDE DOS RIOS (SAGA LA RUEDA DEL TIEMPO 1);400;9788448033668;2004
LA LLAGA (SAGA LA RUEDA DEL TIEMPO 2);448;9788448033675;2004
LA RECONSTRUCCION DE SIGMUND FREUD;256;9788466615792;2004
CONAN DE CIMMERIA;576;9788448033903;2004
ILION I: EL ASEDIO;368;9788466618984;2004
PRIMER VIAJE EN TORNO DEL GLOBO;228;9788467015942;2004
POR EL TAJO SE VA AL MUNDO: MIL KILOMETROS DE REMO HASTA LISBOA;204;9788483744741;2015
HG WELLS Y LA MAQUINA DEL TIEMPO;178;9788492023271;2003
EL POZO DE LA OSCURIDAD (LA GEMA SOBERANA, 1);480;9788448033231;2004
DICCIONARIO DE VIAJEROS ESPAÑOLES: DESDE LA EDAD MEDIA A 1970;475;9788478951949;2004
SESENTA SEMANAS EN EL TROPICO;384;9788433968494;2003
MI VIAJE POR AFRICA;160;9788493300159;2004
LA V VUELTA AL MUNDO DEL BUQUE ESCUELA JUAN SEBASTIAN DE ELCANO ( 2ª ED.);558;9788497810470;2003
DESTINOS TRUNCADOS;320;9788493270209;2003
"LA PERLA VERDE (TRILOGIA DE LYONESSE; 2)";400;9788493270261;2004
A REVOLTA DOS MESTRES;241;9788494093524;2013
VIAJE EN AUTOBUS;401;9788492333547;2003
UNA TRAVESIA DE 20 DIAS A 2 RUMBOS QUE CAMBIO EL MUNDO;180;9788477868712;2003
LAS EXTRAÑAS AVENTURAS DE SOLOMON KANE;288;9788477024576;2003
OSAMA;336;9788490065136;2013
DANZA DE DRAGONES (ED. RUSTICA) (SAGA CANCION DE HIELO Y FUEGO 5);1152;9788496208582;2013
NUEVAS FRASES CELEBRES DE NIÑOS (EL HORMIGUERO 3,0);192;9788499982649;2013
CUATRO CAMINOS HACIA EL PERDON;304;9788445001424;2013
RETORNO GUARDIA CARMESI;672;9788490180549;2013
LA SOMBRA DE LA NOCHE;784;9788483654811;2013
RUINAS (PATHFINDER II);424;9788445001325;2013
2312;528;9788445001349;2013
HORA CERO (RESIDENT EVIL 0);208;9788448008949;2013
LA ENSENADA CALIBAN (RESIDENT EVIL, 2);224;9788448008963;2013
CORONADA DE MOSCAS;168;9788415601333;2013
UN LIO DE MIL DEMONIOS;288;9788445001318;2013
EUROPA EN EL PARABRISAS;300;9788494066924;2013
LA ULTIMA MUSA;392;9788415441281;2013
COMO LAGRIMAS HELADAS;220;9788415681601;2013
EMBASSYTOWN;448;9788415831006;2013
WINKIE;282;9788495593559;2013
KATHMANDU, CAMINO AL INFIERNO;304;9788415797029;2013
PA`TU LIBRO: CHISTES RECIBIDOS POR MAIL DE TODO CALIBRE Y DE TODO COLOR;503;9788499838663;2010
UN MAL NECESARIO (TRILOGIA TRIPTICO DE ASCLEPIA 3);544;9788415725152;2013
LA CAIDA DE ARTURO;258;9788445001462;2013
LOS DEL OTRO LADO;336;9788401353659;2013
UN DIA A BARCELONA;192;9788493573270;2013
CUENTOS DE HORROR;96;9788493950576;2013
SEMILLAS AMARGAS (TRILOGIA TRIPTICO DE ASCLEPIA 1);448;9788415725039;2013
DIARIO DE UNA INVASION ZOMBIE  Nº 3 RESCATE;328;9788448008505;2013
TECNOSCURIDAD II: TIERRAS BALDIAS;352;9788448008512;2013
LA FURIA DEL APRENDIZ;568;9788490066577;2013
LAS SUCIAS CALLES DEL CIELO;432;9788490066812;2013
EL CISNE NEGRO;0;9788492775637;2013
FANTASMAGORIA;256;9788415747307;2013
LA PAJA EN EL OJO DE DIOS;560;9788445077900;2010
HARRY DRESDEN 6: DERECHO DE SANGRE;352;9788498006377;2005
A TRAVES DE AFRICA;577;9788496964457;2010
PLAY DESTINY ¿JUGAMOS?;166;9788499482453;2010
OCUPADO 1: LECTURAS BREVES PARA EL WC: RAPIDAS, INTERESANTES, DES ESTRESANTES;160;9788496755215;2009
EN LA CIUDAD OSCURA;288;9788415156147;2011
LA TOURNEE DE DIOS;490;9788493827236;2010
DOS HUERFANOS EN CHINA;272;9788482985183;2013
LA BOMBA INCREIBLE;224;9788496756793;2010
LA INVASION DE LOS GRUJILOS;176;9788493745042;2010
VENGADOR: ESPADAS DEL MAR DE LA LUNA Nº3;384;9788448038533;2010
MASS EFFECT 3: CASTIGO;304;9788448039912;2011
POLARIS;352;9788498006513;2011
SOBRE RUEDAS: MAS ALLA DE LOS VIAJES DE JUPITER;512;9788493769444;2010
SIN ALMA;384;9788492929245;2010
ANDROIDE KARENINA;640;9788489367913;2011
OCUPADO 1: LECTURAS BREVES PARA EL WC: RAPIDAS, INTERESANTES, DES ESTRESANTES (5ª ED.);160;9788496755765;2010
LA TORRE DE JADE;346;9788415228028;2018
EL GUARDIAN DE LOS SUEÑOS;592;9788466647953;2011
EL POLVO DEL CAMINO: EL LIBRO MALDITO DEL ROCIO;176;9788492904259;2011
CINCO VIAJES AL INFIERNO: AVENTURAS CONMIGO Y ESE OTRO;336;9788493755553;2017
VIAJES POR LAS 19 ESPAÑAS;248;9788415021322;2011
LA CASA INFERNAL;312;9788445078334;2011
GUILD WARS: FANTASMAS DE ASCALON;320;9788448039943;2011
LAS RATAS Y EL MAR QUE GOBIERNA;784;9788420653075;2011
DIARIO DE UNA INVASION ZOMBIE 2 EXILIO;416;9788448040314;2011
CRIOPOLIS (UNA AVENTURA DE MILES VORKOSLGAN);400;9788466646918;2011
MESIAS DE DUNE;320;9788498006810;2011
HARRY DRESDEN 7: LATIDOS MORTALES;352;9788498006957;2011
LA HERMANDAD (SAGA ASSASSIN S CREED 2);400;9788499700670;2011
EL LUNES EMPIEZA EL SABADO;376;9788493824655;2011
TRANSICIONES;1216;9788448038724;2011
LAS CUATRO POSTRIMERIAS (LA MANO IZQUIERDA DE DIOS 2);408;9788499700823;2011
EL RETORNO DE LOS SOLDADOS;416;9788498006872;2011
CONTACTO HARVEST (SERIE HALO 5);416;9788448039974;2011
TORRES DE MEDIANOCHE (SAGA LA RUEDA DEL TIEMPO 19);944;9788448038694;2011
DIASTOLE;240;9788415065074;2011
EL JARDIN DE LA DUERMEVELA;320;9788415238010;2011
EL TEMOR D UN HOME SAVI;1216;9788401387753;2011
VIAJES Y OTROS VIAJES;272;9788433978325;2012
CADETE DEL ESPACIO;288;9788498007459;2012
COSAS DE DOS;144;9788492687541;2012
EL BARBERO DE SEVILLA;184;9788494001871;2012
PURA AFRICA;208;9788495157409;2012
VIAJE DE GUENDOLINA;218;9788415265047;2011
INSOMNIA: RELATOS PARA NO DORMIR;204;9788415156406;2012
ETER;464;9788493826697;2012
CUANDO SE CONGELE EL INFIERNO;220;9788492536870;2012
BOTSUANA: MEMORIAS DEL AFRICA PROFUNDA;196;9788479624163;2010
LA CAIDA DE LUCIFER;312;9788466647588;2012
MI NUEVA YORK (2ª ED.);186;9788492728336;2012
EL DUEÑO DEL MIEDO;252;9788492581429;2012
LA LLAMADA DE CTHULHU;128;9788492837397;2012
FESTI DE CORBS (CANÇO DE GEL I FOC IV);832;9788420409832;2012
EL PRISMA NEGRO;704;9788401352744;2012
UNCHARTED: EL CUARTO LABERINTO;368;9788448005061;2012
PETALOS DE SANGRE;0;9788499484969;2012
EL NOM DEL VENT;880;9788499899329;2012
CARRERA AL LIMITE: AMUNDSEN, SCOTT Y LA CONQUISTA DEL POLO SUR;272;9788408005384;2012
TEMPESTA D ESPASES - CANÇO DE GEL I FOC III -;1152;9788420411729;2012
HACIA UNA MONTAÑA EN EL TIBET;256;9788490062074;2012
LA JAULA ABIERTA;328;9788490112175;2014
SOLO EL ACERO (TIERRA DE HEROES 1);416;9788498890709;2012
HARRY DRESDEN 8: CULPABLE;352;9788498007312;2012
LA PIEDRA DEL SOL;486;9788415471141;2012
EL MARTILLO DEL FIN DEL MUNDO;182;9788415156505;2012
EL FANTASMA DE LA MANSION GUIR;164;9788415104544;2012
LA NOCHE DE LOS CUCHILLOS;320;9788498007817;2012
DONDE LAS HURDES SE LLAMAN CABRERA;188;9788496974982;2012
REFUGIO DEL VIENTO;315;9788496208933;2012
SAN PETERSBURGO (UNIVERSO METRO 2033 Nº 2);512;9788448006327;2012
LA RENEGADA (SERIE DE KYRALIA 6 / TRILOGIA LA ESPIA TRAIDORA 2);512;9788401352997;2012
EL HOBBIT:UN VIAJE INESPERADO.GUIA DE FOTOS;48;9788445000731;2012
SIEMPRE HEMOS VIVIDO EN EL CASTILLO;224;9788495587893;2012
LA NARANJA MECANICA;224;9788445000878;2012
EL GRAN ESPECTACULO SECRETO;480;9788498007008;2012
LA TORRE DE WAYRETH (DRAGONLANCE:LAS CRONICAS PERDIDAS);320;9788448006914;2012
VIAJE A MENORCA;362;9788415464686;2014
EL MAZO DE KHARAS (DRAGONLANCE:LAS CRONICAS PERDIDAS);432;9788448006891;2012
LA FLOTA PERDIDA VI: VICTORIOSO;320;9788498008159;2012
PORTUGAL VIAJE SIN RETORNO III;275;9788415607007;2012
GUIA LITERARIA DE LONDRES;336;9788493971922;2012
SAFARI;240;9788408009573;2012
DESCANSE SONRIENDO;165;9788494019197;2012
CUENTOS COMPLETOS;912;9788490063651;2012
EL ORBE DE LOS DRAGONES (DRAGONLANCE:LAS CRONICAS PERDIDAS);464;9788448006907;2012
OSCURO;456;9788445000618;2012
EL BOSQUE NEGRO;448;9788448006495;2012
(PE) NUNCA VOLVERAS;336;9788408013945;2012
THE WALKING DEAD: WOODBURY;320;9788448006358;2012
HARRY DRESDEN 5: MASCARAS DE MUERTE;320;9788498005516;2010
LA DAMA DEL LAGO (VOL.2) (SAGA GERALT DE RIVIA 7);256;9788498890488;2010
LA DAMA DEL LAGO 2  GERALT RIVIA VOL VII;256;9788496173996;2010
LIBROS DE SANGRE (VOL. 1) (4ª ED.);336;9788498003574;2007
HUELLA DE BABUR: A PIE POR AFGANISTAN (2ª ED.);389;9788415009030;2010
EL CLUB LOVECRAFT;430;9788427036291;2010
LA LEYENDA DE SLEEPY HOLLOW;88;9788484285755;2010
LA CUPULA;1136;9788401337529;2010
LA FLOTA PERDIDA II: IMPAVIDO;320;9788498005684;2010
LA VIDA ERRANTE;269;9788492728077;2010
BAUTISMO DE FUEGO;256;9788496173965;2010
LA TORRE DE LA GOLONDRINA;336;9788496173989;2010
INTERIOR DE AFRICA: VIAJES DEL DOCTOR LIVINGSTONE;264;9788498623956;2010
INGENIEROS DEL MUNDO ANILLO (3ª ED.);352;9788498005714;2010
RIELAR Y LOS REINOS DEL MAR;608;9788495772343;2011
LA FUENTE DE LAS MARIPOSAS;316;9788498868463;2017
EL AGENTE DE LAS ESTRELLAS;320;9788445077818;2010
DIARIO DE UNA INVASION ZOMBIE 1;304;9788448040260;2010
LA CIUDAD ESMERALDA (SEGUNDA PARTE DE CRY WOLF);288;9788492929122;2010
AELITA;281;9788493746650;2010
AMOS DE TITERES;320;9788498005424;2010
RECORRIDO SENTIMENTAL POR LA CIUDAD DE CADIZ;232;9788493618476;2013
POR EL RIO ABAJO: UN VIAJE LITERARIO POR LA MARISMA DEL GUADALQUI VIR;352;9788492924219;2010
ACACIA;800;9788466641876;2010
EL JAPON QUE YO HE VIVIDO;236;9788498869606;2014
PACK FANTASTICO CRY WOLF / LA CIUDAD ESMERALDA;672;9788492929801;2012
TECNOSCURIDAD 1: TIEMPO DE OSCURIDAD;360;9788448008055;2013
THE OLD REPUBLIC: REVAN;352;9788448005207;2013
CRIATURAS YA OLVIDADAS;178;9788415643357;2012
SUEÑO DEL FEVRE  (2º ED.);368;9788496208698;2012
NOCTUARIO;240;9788477027355;2012
HITMAN: DAMNATION;280;9788499701974;2012
RUMBO A UN SUEÑO;156;9788415643371;2012
CIUDADES EN FRAGMENTO;221;9788494020575;2011
CUANDO BAILEN LAS ESTRELLAS;108;9788415615910;2012
III CONCURSO NACIONAL RELATOS DE MUJERES VIAJERAS 2011;335;9788461478156;2011
EL LIBRO DE BLOG DE MADRE;208;9788461515653;2011
